hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_guests,total_nights,family,arrival_month_num,season,is_family,has_weekend_stay,has_weekday_stay,estimated_revenue,booking_size,stay_category,lead_time_category
Resort Hotel,1,211,2016,October,43,19,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,67.8,0.0,0.0,Canceled,2016-03-22,2.0,3,0.0,10.0,Autumn,0,0,1,203.39999999999998,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,123,2016,October,43,19,0,4,2,0.0,0,BB,ZAF,Online TA,TA/TO,0.0,0.0,0.0,A,D,1.0,No Deposit,240.0,,0.0,Transient,58.0,0.0,2.0,Canceled,2016-09-29,2.0,4,0.0,10.0,Autumn,0,0,1,232.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,0,385,2016,October,43,19,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0.0,0.0,0.0,A,A,1.0,No Deposit,0.0,,0.0,Transient-Party,55.0,2.0,0.0,Check-Out,2016-10-24,2.0,5,0.0,10.0,Autumn,0,1,1,275.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,0,385,2016,October,43,19,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0.0,0.0,0.0,A,A,1.0,No Deposit,0.0,,0.0,Transient-Party,55.0,1.0,0.0,Check-Out,2016-10-24,2.0,5,0.0,10.0,Autumn,0,1,1,275.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,0,385,2016,October,43,19,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0.0,0.0,0.0,A,A,1.0,No Deposit,0.0,,0.0,Transient-Party,49.0,0.0,0.0,Check-Out,2016-10-24,2.0,5,0.0,10.0,Autumn,0,1,1,245.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,0,385,2016,October,43,19,1,4,3,0.0,0,BB,GBR,Groups,Corporate,0.0,0.0,0.0,A,C,1.0,No Deposit,0.0,,0.0,Transient-Party,79.0,0.0,0.0,Check-Out,2016-10-24,3.0,5,0.0,10.0,Autumn,0,1,1,395.0,Small Group,Medium Stay,Long Lead Time
Resort Hotel,1,127,2016,October,43,19,0,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0.0,Transient,130.0,0.0,0.0,Canceled,2016-06-28,4.0,2,1.0,10.0,Autumn,1,0,1,260.0,Small Group,Short Stay,Long Lead Time
Resort Hotel,1,20,2016,October,43,19,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,60.0,0.0,0.0,Canceled,2016-09-29,2.0,3,0.0,10.0,Autumn,0,0,1,180.0,Couple,Medium Stay,Short Lead Time
Resort Hotel,0,385,2016,October,43,19,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0.0,0.0,0.0,A,A,1.0,No Deposit,0.0,,0.0,Transient-Party,51.0,0.0,0.0,Check-Out,2016-10-24,2.0,5,0.0,10.0,Autumn,0,1,1,255.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,0,385,2016,October,43,19,2,5,2,0.0,1,BB,GBR,Groups,Corporate,0.0,0.0,0.0,A,C,2.0,No Deposit,0.0,,0.0,Transient-Party,57.0,1.0,1.0,Check-Out,2016-10-26,3.0,7,1.0,10.0,Autumn,1,1,1,399.0,Small Group,Long Stay,Long Lead Time
Resort Hotel,1,145,2016,October,43,19,2,5,1,0.0,0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,45.14,0.0,0.0,Canceled,2016-06-13,1.0,7,0.0,10.0,Autumn,0,1,1,315.98,Single,Long Stay,Long Lead Time
Resort Hotel,1,123,2016,October,43,19,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,58.0,0.0,1.0,Canceled,2016-06-26,2.0,7,0.0,10.0,Autumn,0,1,1,406.0,Couple,Long Stay,Long Lead Time
Resort Hotel,1,99,2016,October,43,20,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,68.0,0.0,0.0,Canceled,2016-09-07,2.0,2,0.0,10.0,Autumn,0,0,1,136.0,Couple,Short Stay,Long Lead Time
Resort Hotel,1,386,2016,October,43,20,0,3,2,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,0.0,,0.0,Transient-Party,49.0,0.0,0.0,Canceled,2016-07-11,2.0,3,0.0,10.0,Autumn,0,0,1,147.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,113,2016,October,43,20,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,58.0,0.0,0.0,Canceled,2016-06-29,2.0,3,0.0,10.0,Autumn,0,0,1,174.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,386,2016,October,43,20,1,3,2,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,0.0,,0.0,Transient-Party,49.0,0.0,0.0,Canceled,2016-09-14,2.0,4,0.0,10.0,Autumn,0,1,1,196.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,0,386,2016,October,43,20,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0.0,0.0,0.0,A,A,2.0,No Deposit,0.0,,0.0,Transient-Party,49.0,0.0,0.0,Check-Out,2016-10-24,2.0,4,0.0,10.0,Autumn,0,1,1,196.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,34,2016,October,43,20,1,3,2,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,0.0,,0.0,Transient-Party,49.0,0.0,0.0,Canceled,2016-09-16,2.0,4,0.0,10.0,Autumn,0,1,1,196.0,Couple,Medium Stay,Medium Lead Time
Resort Hotel,1,3,2016,October,43,20,2,4,2,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,E,E,0.0,No Deposit,0.0,,0.0,Transient-Party,8.0,0.0,0.0,Canceled,2016-10-17,2.0,6,0.0,10.0,Autumn,0,1,1,48.0,Couple,Long Stay,Last Minute
Resort Hotel,1,101,2016,October,43,20,2,5,3,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,0.0,,0.0,Transient-Party,89.0,0.0,0.0,Canceled,2016-07-11,3.0,7,0.0,10.0,Autumn,0,1,1,623.0,Small Group,Long Stay,Long Lead Time
Resort Hotel,1,130,2016,October,43,21,0,1,3,1.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0.0,Transient,118.0,0.0,0.0,Canceled,2016-06-20,4.0,1,1.0,10.0,Autumn,1,0,1,118.0,Small Group,Short Stay,Long Lead Time
Resort Hotel,1,111,2016,October,43,21,0,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0.0,Transient,110.0,0.0,1.0,Canceled,2016-09-25,2.0,1,0.0,10.0,Autumn,0,0,1,110.0,Couple,Short Stay,Long Lead Time
Resort Hotel,1,70,2016,October,43,21,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,251.0,,0.0,Transient,59.0,0.0,0.0,Canceled,2016-08-31,2.0,1,0.0,10.0,Autumn,0,0,1,59.0,Couple,Short Stay,Medium Lead Time
Resort Hotel,1,24,2016,October,43,21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0.0,0.0,0.0,D,D,1.0,No Deposit,0.0,,0.0,Transient-Party,60.0,0.0,1.0,Canceled,2016-10-11,2.0,1,0.0,10.0,Autumn,0,0,1,60.0,Couple,Short Stay,Short Lead Time
Resort Hotel,1,130,2016,October,43,21,0,1,3,1.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,H,H,0.0,No Deposit,240.0,,0.0,Transient,123.0,0.0,0.0,Canceled,2016-06-20,4.0,1,1.0,10.0,Autumn,1,0,1,123.0,Small Group,Short Stay,Long Lead Time
Resort Hotel,1,131,2016,October,43,21,0,2,3,1.0,0,HB,BRA,Online TA,TA/TO,0.0,0.0,0.0,H,H,0.0,No Deposit,240.0,,0.0,Transient,171.0,0.0,0.0,Canceled,2016-06-20,4.0,2,1.0,10.0,Autumn,1,0,1,342.0,Small Group,Short Stay,Long Lead Time
Resort Hotel,0,8,2016,October,43,21,0,2,2,0.0,0,HB,PRT,Direct,Direct,0.0,0.0,0.0,F,F,1.0,No Deposit,250.0,,0.0,Transient,129.0,0.0,0.0,Check-Out,2016-10-23,2.0,2,0.0,10.0,Autumn,0,0,1,258.0,Couple,Short Stay,Short Lead Time
Resort Hotel,1,135,2016,October,43,21,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,68.0,0.0,0.0,Canceled,2016-07-13,2.0,2,0.0,10.0,Autumn,0,0,1,136.0,Couple,Short Stay,Long Lead Time
Resort Hotel,1,124,2016,October,43,21,0,2,2,0.0,0,HB,GBR,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,241.0,,0.0,Transient,92.4,0.0,2.0,No-Show,2016-10-21,2.0,2,0.0,10.0,Autumn,0,0,1,184.8,Couple,Short Stay,Long Lead Time
Resort Hotel,1,110,2016,October,43,21,0,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,241.0,,0.0,Transient,77.0,0.0,0.0,Canceled,2016-08-01,2.0,2,0.0,10.0,Autumn,0,0,1,154.0,Couple,Short Stay,Long Lead Time
Resort Hotel,1,24,2016,October,43,21,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,75.0,0.0,2.0,Canceled,2016-10-21,2.0,2,0.0,10.0,Autumn,0,0,1,150.0,Couple,Short Stay,Short Lead Time
Resort Hotel,1,179,2016,October,43,21,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0.0,Transient,75.33,0.0,3.0,Canceled,2016-10-05,2.0,3,0.0,10.0,Autumn,0,1,1,225.99,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,27,2016,October,43,21,0,1,2,0.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0.0,Transient,115.0,0.0,1.0,Canceled,2016-10-05,2.0,1,0.0,10.0,Autumn,0,0,1,115.0,Couple,Short Stay,Short Lead Time
Resort Hotel,1,130,2016,October,43,21,0,1,2,2.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,H,H,0.0,No Deposit,240.0,,0.0,Transient,123.0,0.0,0.0,Canceled,2016-06-20,4.0,1,1.0,10.0,Autumn,1,0,1,123.0,Small Group,Short Stay,Long Lead Time
Resort Hotel,1,173,2016,October,43,21,1,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,65.33,0.0,0.0,Canceled,2016-05-01,2.0,3,0.0,10.0,Autumn,0,1,1,195.99,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,78,2016,October,43,21,2,2,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,171.0,,0.0,Transient,48.88,0.0,0.0,Canceled,2016-08-04,3.0,4,1.0,10.0,Autumn,1,1,1,195.52,Small Group,Medium Stay,Medium Lead Time
Resort Hotel,1,164,2016,October,43,21,2,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,63.5,0.0,3.0,Canceled,2016-09-06,2.0,4,0.0,10.0,Autumn,0,1,1,254.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,4,2016,October,43,21,2,3,2,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,G,G,0.0,No Deposit,0.0,,0.0,Transient-Party,8.0,0.0,0.0,Canceled,2016-10-17,2.0,5,0.0,10.0,Autumn,0,1,1,40.0,Couple,Medium Stay,Last Minute
Resort Hotel,1,73,2016,October,43,21,2,3,2,2.0,0,HB,GBR,Online TA,TA/TO,0.0,0.0,0.0,G,G,2.0,No Deposit,240.0,,0.0,Transient,166.0,0.0,1.0,Canceled,2016-08-16,4.0,5,1.0,10.0,Autumn,1,1,1,830.0,Small Group,Medium Stay,Medium Lead Time
Resort Hotel,1,4,2016,October,43,21,2,4,2,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,G,G,0.0,No Deposit,0.0,,0.0,Transient-Party,8.0,0.0,0.0,Canceled,2016-10-17,2.0,6,0.0,10.0,Autumn,0,1,1,48.0,Couple,Long Stay,Last Minute
Resort Hotel,1,319,2016,October,43,21,2,5,2,1.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,241.0,,0.0,Transient,78.31,0.0,0.0,Canceled,2016-09-17,3.0,7,1.0,10.0,Autumn,1,1,1,548.1700000000001,Small Group,Long Stay,Long Lead Time
Resort Hotel,1,314,2016,October,43,21,2,5,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,177.0,,0.0,Transient,82.8,0.0,0.0,Canceled,2016-09-08,2.0,7,0.0,10.0,Autumn,0,1,1,579.6,Couple,Long Stay,Long Lead Time
Resort Hotel,1,100,2016,October,43,22,1,1,2,0.0,0,BB,PRT,Complementary,Direct,0.0,0.0,0.0,G,G,0.0,No Deposit,0.0,,0.0,Transient,0.0,0.0,0.0,Canceled,2016-10-10,2.0,2,0.0,10.0,Autumn,0,1,1,0.0,Couple,Short Stay,Long Lead Time
Resort Hotel,1,124,2016,October,43,22,2,2,2,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,E,E,0.0,No Deposit,0.0,,0.0,Transient-Party,75.0,0.0,0.0,Canceled,2016-08-01,2.0,4,0.0,10.0,Autumn,0,1,1,300.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,138,2016,October,43,22,2,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,68.0,0.0,0.0,Canceled,2016-06-20,2.0,4,0.0,10.0,Autumn,0,1,1,272.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,141,2016,October,43,22,2,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0.0,Transient,78.0,0.0,0.0,Canceled,2016-06-20,2.0,4,0.0,10.0,Autumn,0,1,1,312.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,178,2016,October,43,22,2,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0.0,Transient,70.75,0.0,0.0,Canceled,2016-06-20,2.0,4,0.0,10.0,Autumn,0,1,1,283.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,178,2016,October,43,22,2,2,2,2.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,H,H,0.0,No Deposit,240.0,,0.0,Transient,115.75,0.0,0.0,Canceled,2016-06-20,4.0,4,1.0,10.0,Autumn,1,1,1,463.0,Small Group,Medium Stay,Long Lead Time
Resort Hotel,1,178,2016,October,43,22,2,2,3,1.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0.0,Transient,110.75,0.0,0.0,Canceled,2016-06-20,4.0,4,1.0,10.0,Autumn,1,1,1,443.0,Small Group,Medium Stay,Long Lead Time
Resort Hotel,1,66,2016,October,43,22,2,2,2,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,G,G,1.0,No Deposit,0.0,,0.0,Transient-Party,115.0,0.0,0.0,Canceled,2016-10-03,2.0,4,0.0,10.0,Autumn,0,1,1,460.0,Couple,Medium Stay,Medium Lead Time
Resort Hotel,1,135,2016,October,43,22,2,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,68.0,0.0,0.0,Canceled,2016-06-20,2.0,4,0.0,10.0,Autumn,0,1,1,272.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,135,2016,October,43,22,2,2,2,2.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0.0,Transient,118.0,0.0,0.0,Canceled,2016-06-20,4.0,4,1.0,10.0,Autumn,1,1,1,472.0,Small Group,Medium Stay,Long Lead Time
Resort Hotel,1,17,2016,October,43,22,2,2,2,2.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0.0,Transient,140.0,0.0,0.0,Canceled,2016-10-11,4.0,4,1.0,10.0,Autumn,1,1,1,560.0,Small Group,Medium Stay,Short Lead Time
Resort Hotel,1,17,2016,October,43,22,2,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,85.0,0.0,0.0,Canceled,2016-10-11,2.0,4,0.0,10.0,Autumn,0,1,1,340.0,Couple,Medium Stay,Short Lead Time
Resort Hotel,1,82,2016,October,43,22,2,2,2,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,E,E,1.0,No Deposit,0.0,,0.0,Transient-Party,75.0,0.0,0.0,Canceled,2016-10-03,2.0,4,0.0,10.0,Autumn,0,1,1,300.0,Couple,Medium Stay,Medium Lead Time
Resort Hotel,1,124,2016,October,43,22,2,2,2,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,E,E,1.0,No Deposit,0.0,,0.0,Transient-Party,75.0,0.0,0.0,Canceled,2016-10-03,2.0,4,0.0,10.0,Autumn,0,1,1,300.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,5,2016,October,43,22,2,2,2,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,F,F,0.0,No Deposit,0.0,,0.0,Transient-Party,8.0,0.0,0.0,Canceled,2016-10-17,2.0,4,0.0,10.0,Autumn,0,1,1,32.0,Couple,Medium Stay,Last Minute
Resort Hotel,1,17,2016,October,43,22,2,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,95.0,0.0,0.0,Canceled,2016-10-11,2.0,4,0.0,10.0,Autumn,0,1,1,380.0,Couple,Medium Stay,Short Lead Time
Resort Hotel,1,124,2016,October,43,22,2,2,2,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,G,G,0.0,No Deposit,0.0,,0.0,Transient-Party,115.0,0.0,0.0,Canceled,2016-08-03,2.0,4,0.0,10.0,Autumn,0,1,1,460.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,178,2016,October,43,22,2,2,2,2.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0.0,Transient,110.75,0.0,0.0,Canceled,2016-06-20,4.0,4,1.0,10.0,Autumn,1,1,1,443.0,Small Group,Medium Stay,Long Lead Time
Resort Hotel,1,124,2016,October,43,22,2,2,2,1.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,E,E,4.0,No Deposit,0.0,,0.0,Transient-Party,90.0,0.0,0.0,Canceled,2016-10-20,3.0,4,1.0,10.0,Autumn,1,1,1,360.0,Small Group,Medium Stay,Long Lead Time
Resort Hotel,1,124,2016,October,43,22,2,3,2,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,D,D,1.0,No Deposit,0.0,,0.0,Transient-Party,65.0,0.0,0.0,Canceled,2016-09-23,2.0,5,0.0,10.0,Autumn,0,1,1,325.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,114,2016,October,43,22,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,242.0,,0.0,Transient,88.0,0.0,2.0,Canceled,2016-07-18,2.0,6,0.0,10.0,Autumn,0,1,1,528.0,Couple,Long Stay,Long Lead Time
Resort Hotel,1,119,2016,October,43,22,2,5,2,0.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,68.0,0.0,0.0,Canceled,2016-07-04,2.0,7,0.0,10.0,Autumn,0,1,1,476.0,Couple,Long Stay,Long Lead Time
Resort Hotel,1,167,2016,October,43,22,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,49.57,0.0,0.0,Canceled,2016-05-10,2.0,7,0.0,10.0,Autumn,0,1,1,346.99,Couple,Long Stay,Long Lead Time
Resort Hotel,1,18,2016,October,44,23,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,177.0,,0.0,Transient,46.0,0.0,0.0,Canceled,2016-10-06,2.0,3,0.0,10.0,Autumn,0,1,1,138.0,Couple,Medium Stay,Short Lead Time
Resort Hotel,1,39,2016,October,44,23,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,60.0,0.0,1.0,Canceled,2016-09-14,2.0,4,0.0,10.0,Autumn,0,1,1,240.0,Couple,Medium Stay,Medium Lead Time
Resort Hotel,1,59,2016,October,44,23,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,242.0,,0.0,Transient,120.0,0.0,2.0,Canceled,2016-09-03,2.0,4,0.0,10.0,Autumn,0,1,1,480.0,Couple,Medium Stay,Medium Lead Time
Resort Hotel,1,203,2016,October,44,23,2,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,48.0,0.0,0.0,Canceled,2016-04-04,2.0,4,0.0,10.0,Autumn,0,1,1,192.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,151,2016,October,44,23,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,48.0,0.0,0.0,Canceled,2016-06-12,2.0,5,0.0,10.0,Autumn,0,1,1,240.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,89,2016,October,44,23,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,171.0,,0.0,Transient,46.0,0.0,0.0,Canceled,2016-08-23,2.0,4,0.0,10.0,Autumn,0,1,1,184.0,Couple,Medium Stay,Medium Lead Time
Resort Hotel,1,133,2016,October,44,23,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,58.0,0.0,1.0,Canceled,2016-06-29,2.0,5,0.0,10.0,Autumn,0,1,1,290.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,1,87,2016,October,44,23,2,4,2,0.0,0,HB,DZA,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,98.0,0.0,0.0,Canceled,2016-07-30,2.0,6,0.0,10.0,Autumn,0,1,1,588.0,Couple,Long Stay,Medium Lead Time
Resort Hotel,1,76,2016,October,44,23,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,58.0,0.0,0.0,Canceled,2016-08-08,2.0,5,0.0,10.0,Autumn,0,1,1,290.0,Couple,Medium Stay,Medium Lead Time
Resort Hotel,1,7,2016,October,44,24,1,1,2,0.0,0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,D,D,0.0,No Deposit,0.0,,0.0,Transient-Party,8.0,0.0,0.0,Canceled,2016-10-17,2.0,2,0.0,10.0,Autumn,0,1,1,16.0,Couple,Short Stay,Last Minute
Resort Hotel,1,35,2016,October,44,24,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,60.0,0.0,0.0,Canceled,2016-09-19,2.0,2,0.0,10.0,Autumn,0,1,1,120.0,Couple,Short Stay,Medium Lead Time
Resort Hotel,1,63,2016,October,44,24,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,58.0,0.0,2.0,Canceled,2016-09-13,2.0,2,0.0,10.0,Autumn,0,1,1,116.0,Couple,Short Stay,Medium Lead Time
Resort Hotel,1,29,2016,October,44,24,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,75.0,0.0,1.0,Canceled,2016-10-01,2.0,2,0.0,10.0,Autumn,0,1,1,150.0,Couple,Short Stay,Short Lead Time
Resort Hotel,1,29,2016,October,44,24,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,60.0,0.0,1.0,Canceled,2016-10-01,2.0,2,0.0,10.0,Autumn,0,1,1,120.0,Couple,Short Stay,Short Lead Time
Resort Hotel,1,28,2016,October,44,24,1,2,1,0.0,0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,51.0,0.0,0.0,Canceled,2016-09-28,1.0,3,0.0,10.0,Autumn,0,1,1,153.0,Single,Medium Stay,Short Lead Time
Resort Hotel,1,31,2016,October,44,24,1,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,60.0,0.0,0.0,Canceled,2016-09-23,2.0,3,0.0,10.0,Autumn,0,1,1,180.0,Couple,Medium Stay,Medium Lead Time
Resort Hotel,1,40,2016,October,44,24,1,2,2,0.0,0,HB,GBR,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,105.0,0.0,0.0,Canceled,2016-09-14,2.0,3,0.0,10.0,Autumn,0,1,1,315.0,Couple,Medium Stay,Medium Lead Time
Resort Hotel,1,50,2016,October,44,24,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,90.0,0.0,1.0,Canceled,2016-09-11,2.0,3,0.0,10.0,Autumn,0,1,1,270.0,Couple,Medium Stay,Medium Lead Time
Resort Hotel,1,180,2016,October,44,24,1,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,48.0,0.0,1.0,Canceled,2016-08-30,2.0,4,0.0,10.0,Autumn,0,1,1,192.0,Couple,Medium Stay,Long Lead Time
